system:index,vh,vh_vv_ratio,vv,angle,date,dewpoint_temperature_2m,latitude,longitude,oil_candidate,orbit_direction,orbit_type,surface_net_solar_radiation,surface_pressure,temperature_2m,total_precipitation,u_component_of_wind_10m,v_component_of_wind_10m,wind_direction_degrees,wind_speed_10m,.geo,nasa_power_air_temp_2m,nasa_power_max_air_temp_2m,nasa_power_min_air_temp_2m,nasa_power_wind_speed_2m_m/s,nasa_power_precipitation_mm,nasa_power_solar_radiation_MJm2day,num_ships_near_point,closest_ship_distance_km,avg_ship_speed,Towing,Dredging_or_underwater_ops,Other_Special_category,Cargo,Pleasure_craft_yachts,Passenger,Tug,Tanker,Fishing,Search_and_rescue_vessel,Cargo_hazardous_A,Unknown_0,Cargo_hazardous_B,Sailing,Cargo_unspecified,Port_tender,Unknown_38,Law_enforcement_vessel,High_speed_craft_HSC,Cargo_hazardous_C,Spare_local_use,Unknown_12,Military_operations,Tanker_hazardous_types_A_to_D,Anti_pollution_equipment,Tanker_hazardous_types_A_to_D.1,Pilot_vessel,Cargo_hazardous_D,Unknown_66,Tanker_unspecified,Undefined_Unknown,Wing_in_ground_WIG_hovercraft_hydrofoils,Unknown_87,Tanker_hazardous_types_A_to_D.2,Unknown_94,Unknown_95,Unknown_49,Towing_length_gt_200m_or_width_gt_25m,Passenger_hazardous_cargo,Unknown_255,Tanker_hazardous_types_A_to_D.3,Unknown_77,Unknown_96,Unknown_2,Unknown_18,Noncombatant_ship_military_support,Unknown_97,Unknown_10,Unknown_39
371_1_237,-28.19225395714842,1.1724630775090517,-24.04532347154512,37.68416213989258,2022-11-16,279.2060464223226,37.2940855341036,-77.19527021296507,1,0,ASC,2791530.9166666665,101434.86572265624,282.50197982788086,0.0068514449338351,1.5847303867340088,-0.9638334115346272,121.3079772926313,1.8548167682627303,"{""type"":""Point"",""coordinates"":[-77.19527021296507,37.29408553410361]}",6.54,13.4,2.32,0.9,0.12,11.04,7,1.865818651809044,1.3913907284768212,1464.0,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_239,-29.53302930156978,1.124912277055324,-26.25362875305994,44.56732177734375,2022-11-16,281.4597085316976,37.95935169625495,-75.94619901488262,1,0,ASC,2910326.25,101594.15738932292,284.80154037475586,0.0087807681227956,3.1129489739735923,-1.075568437576294,109.06076397270655,3.293523763156044,"{""type"":""Point"",""coordinates"":[-75.94619901488262,37.95935169625495]}",9.39,12.33,6.64,4.66,1.01,10.98,4,0.1928473566548315,11.245918367346938,52.0,,106.0,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_250,-30.23998975440467,1.294910028883271,-23.352965904885,45.101295471191406,2022-11-16,282.20840644836426,37.71258471480023,-75.77961592134223,1,0,ASC,2747125.75,101527.78238932292,285.35590235392254,0.0080821641226842,3.4636162916819253,-0.6862455209096273,101.206860969207,3.530944736323832,"{""type"":""Point"",""coordinates"":[-75.77961592134223,37.71258471480023]}",11.87,15.91,9.22,6.41,2.38,10.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_288,-24.093143701370373,0.9924194486983688,-24.27717809538125,40.94738006591797,2022-11-16,279.76309394836426,37.79036403587877,-76.67156515004218,1,0,ASC,2660617.333333333,101424.74072265624,282.39309310913086,0.0084587676887943,1.5757989088694255,-1.077826738357544,124.37163955417894,1.9091497267402928,"{""type"":""Point"",""coordinates"":[-76.67156515004218,37.790364035878774]}",6.75,12.63,2.96,0.91,0.23,9.83,1,0.2380394605292342,5.9,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_290,-29.76125708208722,1.2751005608396089,-23.340321537064085,43.9277572631836,2022-11-16,278.97126452128094,38.73392230176207,-76.24842717678327,1,0,ASC,2930545.833333333,101528.57405598958,282.70339584350586,0.0107849282029007,3.3399387200673423,-2.7897814909617105,129.87130700644215,4.351789450458009,"{""type"":""Point"",""coordinates"":[-76.24842717678327,38.73392230176207]}",7.93,11.53,4.55,3.8,1.28,10.84,1,6.515456406411278,6.083333333333333,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_301,-27.495840473279586,1.0341392114696428,-26.58814226201181,40.37529754638672,2022-11-16,280.95490709940594,37.199262478617065,-76.65976736977741,1,0,ASC,2677919.4166666665,101487.65738932292,283.59564844767254,0.008057772396404,1.9525689284006755,-0.4095528125762939,101.84610108600629,1.9950586273202389,"{""type"":""Point"",""coordinates"":[-76.65976736977741,37.199262478617065]}",8.33,14.73,4.47,1.22,0.42,9.83,5,0.8465398851065555,7.049590163934426,244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_313,-27.71718653312221,1.2436703058055292,-22.286603132467413,44.86275100708008,2022-11-16,277.11221504211426,39.38696392935898,-76.22444844690204,1,0,ASC,2781949.25,101479.19905598958,280.40009180704754,0.0106434618560209,2.4092746575673423,-2.521003007888794,136.29819613683185,3.487127835537519,"{""type"":""Point"",""coordinates"":[-76.22444844690204,39.38696392935898]}",4.59,8.84,1.52,2.62,1.9,7.12,19,6.002244189607871,8.021527777777777,71.0,3.0,8.0,3.0,13.0,,36.0,4.0,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_355,-28.24570242947608,1.0461794898726056,-26.9989066913514,44.55278015136719,2022-11-16,282.50275866190594,37.5492397986249,-75.86663133426741,1,0,ASC,2510228.333333333,101532.44905598958,285.62209701538086,0.0067959460246299,3.811313231786092,-0.3022123177846272,94.53369624388311,3.823276191410778,"{""type"":""Point"",""coordinates"":[-75.86663133426741,37.54923979862491]}",11.87,15.91,9.22,6.41,2.38,10.98,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_365,-31.195185106287617,1.2920650162124183,-24.14366515218694,41.429107666015625,2022-11-16,281.49787584940594,37.2410421049897,-76.45859039341433,1,0,ASC,2535585.1666666665,101535.36572265624,284.15253321329754,0.0077125710096443,2.5482110182444253,-0.2355212370554606,95.28062351070923,2.559072028413117,"{""type"":""Point"",""coordinates"":[-76.45859039341433,37.2410421049897]}",10.51,14.12,6.92,3.93,0.52,9.83,36,0.2181485612097205,0.9945874337623012,,,1493.0,,1736.0,467.0,,,392.0,239.0,,,,957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_384,-27.42445901076418,1.0483826238980396,-26.15882635367996,40.71883010864258,2022-11-16,279.76309394836426,37.8070165520791,-76.72082444657929,1,0,ASC,2660617.333333333,101424.74072265624,282.39309310913086,0.0084587676887943,1.5757989088694255,-1.077826738357544,124.37163955417894,1.9091497267402928,"{""type"":""Point"",""coordinates"":[-76.72082444657929,37.807016552079105]}",6.75,12.63,2.96,0.91,0.23,9.83,1,0.8621389077855013,6.170588235294117,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_396,-27.04623318819837,1.0362397439436624,-26.10036272616543,41.29906845092773,2022-11-16,280.34260241190594,37.66804204662815,-76.5763059713333,1,0,ASC,2594138.5,101448.32405598958,282.9395612080892,0.0092041701050087,1.8611586093902588,-0.8975492318471273,115.74582628187954,2.066278295123106,"{""type"":""Point"",""coordinates"":[-76.5763059713333,37.66804204662815]}",7.45,13.91,3.51,0.91,0.27,9.83,2,1.9650465426877888,1.12719836400818,86.0,,,,403.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371_1_398,-32.0817186925503,1.2664972739662732,-25.33106020203296,43.13719940185547,2022-11-16,283.11245918273926,36.94709711009913,-76.04567074652736,1,0,ASC,2429681.333333333,101580.28238932292,285.7955182393392,0.0048635090362513,2.3397149244944253,0.4427014191945393,79.28563223050818,2.381228774069979,"{""type"":""Point"",""coordinates"":[-76.04567074652736,36.94709711009913]}",10.51,14.12,6.92,3.93,0.52,10.27,83,0.1663220729896796,3.3769889103182256,220.0,14.0,1944.0,348.0,1039.0,66.0,,,42.0,,70.0,23.0,,335.0,,,,,,22.0,,,,,,,4051.0,,,,,,,,,69.0,,,14.0,,,,,,,,,,
371_1_399,-26.58372875834786,0.946169883553838,-28.096147658493106,40.34279251098633,2022-11-16,280.95490709940594,37.158555875725824,-76.65732967341695,1,0,ASC,2677919.4166666665,101487.65738932292,283.59564844767254,0.008057772396404,1.9525689284006755,-0.4095528125762939,101.84610108600629,1.9950586273202389,"{""type"":""Point"",""coordinates"":[-76.65732967341697,37.158555875725824]}",8.33,14.73,4.47,1.22,0.42,9.83,11,1.068100190884178,1.130454340980657,643.0,,1120.0,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372_1_7,-24.724896493789533,0.9632610847242628,-25.66790757551172,30.57406234741211,2022-11-23,276.3575731913249,37.07854447316908,-76.33926388459538,1,0,ASC,3495106.0,102375.67692057292,281.79553667704266,7.854153144156347e-07,0.4519062042236328,-0.9563492139180502,154.7077375253038,1.0577443152187036,"{""type"":""Point"",""coordinates"":[-76.33926388459538,37.078544473169075]}",9.39,15.12,5.06,2.44,0.0,11.73,2,3.654361139988867,0.067024128686327,,,,,373.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372_1_33,-28.24608356347872,1.1656198021321813,-24.23267304811592,35.5443115234375,2022-11-23,272.8810106913249,39.36853550007995,-76.01059248597983,1,0,ASC,3087380.6666666665,102215.34358723958,278.807580947876,7.854153144156347e-07,1.741660435994466,0.1574610074361165,84.8340157639389,1.7487638614665018,"{""type"":""Point"",""coordinates"":[-76.01059248597983,39.36853550007995]}",5.76,13.77,-0.72,1.35,0.0,10.84,12,1.1645162201944292,8.270103092783506,143.0,15.0,,9.0,8.0,,10.0,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372_1_41,-26.15116983638404,0.9409283289990248,-27.792945573446698,40.69661712646485,2022-11-23,273.8114306131999,39.33518587725137,-75.00825585474045,1,0,ASC,3156680.75,102307.05192057292,280.3140099843343,7.854153144156347e-07,2.1908384958903,0.0521550178527832,88.63627643280252,2.1914592081446767,"{""type"":""Point"",""coordinates"":[-75.00825585474045,39.33518587725137]}",5.26,14.04,-1.51,1.77,0.0,10.8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372_1_102,-29.93152401565493,1.2208524303708714,-24.5169057873459,38.91121292114258,2022-11-23,274.8713264465332,38.405178497515976,-75.15427952171069,1,0,ASC,3247520.333333333,102342.76025390624,281.0796349843343,7.854153144156347e-07,1.777060826619466,-0.5576675732930502,107.42261706628004,1.8625086050292543,"{""type"":""Point"",""coordinates"":[-75.15427952171069,38.405178497515976]}",9.6,13.77,5.78,2.99,0.01,11.33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372_1_133,-25.587264536563104,1.03727093504081,-24.66786995777184,34.99756622314453,2022-11-23,274.0098355611165,39.15744350954389,-76.0593068740037,1,0,ASC,2980887.583333333,102174.80192057292,280.34778277079266,7.854153144156347e-07,1.8053404490153,0.5020044644673666,74.46053951724171,1.8738363373560485,"{""type"":""Point"",""coordinates"":[-76.0593068740037,39.15744350954389]}",6.99,14.37,0.13,1.57,0.0,10.84,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
